ENSG00000251393	0	0	0	0	0.1	0	0.6	1	0	0
ENSG00000251399	0	0	0	0	0	0	0.2	0	0	0
ENSG00000251405	0.1	0.1	0.1	1	0.4	0.1	0	0	0	0
ENSG00000251408	0	0.1	0	0.1	0.5	0	0.1	0	0	0.1
ENSG00000251409	0	1	0.4	0	0.4	0	0.2	0.3	0	0.2
ENSG00000251411	0.3	0	0	0	0.2	0.6	0.6	1	0.2	0.2
ENSG00000251412	0	0	0	0	0	0	0	0.1	0	0
ENSG00000251413	0	0	0	0	0.1	0	0	0	0	0
ENSG00000251414	2	0.8	6	2	13	2	7	3	3	7
ENSG00000251416	0	0	0	0	0	0	0.3	0	0	0
ENSG00000251417	4	1	2	2	3	1	4	3	1	4
ENSG00000251421	0	0	0	0	0	0	0.1	0	0	0
ENSG00000251426	0	0	0.3	0	0	0	0	0	0	0
ENSG00000251434	0.1	0	0	0.3	0.3	0	0.5	0.3	0.2	0.1
ENSG00000251445	0	0	0.9	0	0	0	0.9	0	0	0.4
ENSG00000251446	0	0	0	0	0	0	0.1	0	0	0
ENSG00000251447	0	0	0	0	0	0	0	0.5	0.8	0
ENSG00000251448	1	0	0	0	0	0	0	0.2	0	0
ENSG00000251452	0.1	0.5	0	0	0.2	0	0.5	0	0	0
ENSG00000251455	0.3	0	0.2	0	1	0.1	0.6	0.2	0.2	0.5
ENSG00000251456	0	0	0	0.9	0	0.3	0	0	0	0
ENSG00000251460	0	0.3	0	0	0.5	0	0	0	0	0
ENSG00000251461	0.1	0	0	2	0.8	0	0.6	0	0	0
ENSG00000251467	0.4	0	0	0	0	0	0.3	0.1	0.1	0.5
ENSG00000251468	0.6	0	0	0	0.1	0	0	0	0	0
ENSG00000251473	0	0	0	0	0	0	0	0.1	0	0
ENSG00000251484	0.2	11	0	0.5	3	0	1	0.1	0	1
ENSG00000251487	0.1	0.2	0.1	0	0.1	0	0.2	0	0	0.1
ENSG00000251488	0	0	0	0	0.1	0	0	0	0	0
ENSG00000251508	0	0	0	0	2	0	0.5	0.2	0	0
ENSG00000251516	0	0	0	0	0.1	0.4	0	0.2	0	0.2
ENSG00000251517	0	0	0	0	0	0.1	0	0	0	0
ENSG00000251520	0.3	1	0	0	2	0.9	2	0.7	0.9	0.5
ENSG00000251523	0	0	0.3	0.3	0.5	0	0	0.2	0	0.1
ENSG00000251527	0	0	0	0.4	0.1	0	0	0	0	0.2
ENSG00000251532	0.1	0	0	0	0.2	0	0	0.1	0	0
ENSG00000251535	0	0	0	0	0	0	0	0.5	0	0.9
ENSG00000251536	0.2	0.2	0	0	0.2	0.2	0.4	0.1	0.1	0.2
ENSG00000251537	0.1	0	0	0.1	0.1	0	0.2	0	0	0.1
ENSG00000251545	0	0	0	0	0	0	0.1	0	0	0.1
ENSG00000251548	0.9	0.4	4	0.8	0.3	0	0.1	0.1	0.2	0
ENSG00000251549	0	0	0	0	0.2	0	0	0	0	0
ENSG00000251550	6	0	0	9	2	0	3	0	0	0
ENSG00000251555	3	7	2	4	5	0.4	11	8	1	6
ENSG00000251556	1	1	3	2	3	2	2	0.9	0.4	2
ENSG00000251567	0	0	0	0	0	0	0.1	0	0	0.1
ENSG00000251569	0	0	0	0.1	0	0	0	0	0	0
ENSG00000251574	0	0	0	0.1	0	0	0	0	0	0
ENSG00000251577	0	0	0.9	0	0	0	0	0	0	0
ENSG00000251579	0	0	0	0	0.1	0	0.2	0	0	0
ENSG00000251584	0	0	0	0	0	0	0	0	0.5	0
ENSG00000251591	0	0	0	0	0.3	0	0.6	0	0	0.5
ENSG00000251599	0	0	0	0.4	0	0	0	0	0	0
ENSG00000251600	0	0.5	0.1	1	0	0	0	0	0.1	0.1
ENSG00000251601	0	0	0	0	0.1	0	0	0	0	0
ENSG00000251602	16	3	4	4	13	1	3	7	5	3
ENSG00000251603	0.4	0	0	0.5	0.1	0	0.3	0.2	0	0.2
ENSG00000251605	0	0	0	0	0	0	0	0.1	0	0
ENSG00000251613	0.3	0	0	0	0	0	0	0.2	0	0
ENSG00000251615	2	3	1	4	0.9	2	1	0.4	3	12
ENSG00000251616	0	0	0	0	0	0	0.1	0	0	0
ENSG00000251621	0	0	0	0	0	0.3	0	0	0	0.1
ENSG00000251627	0	0	0	0	0.1	0	0	0	0	0.2
ENSG00000251630	0	0	5	0	0.2	0	3	0	0	0
ENSG00000251639	3	0	0	0	4	0	0	0.8	0	0
ENSG00000251647	0	0	0	0	0	0	0	0.1	0	0
ENSG00000251648	0	0	0.2	0.2	0.1	0	0.7	0	0.1	0.2
ENSG00000251652	2	0	0	0	3	0	0	0.5	0	0
ENSG00000251661	0.9	0.2	0.9	0.9	1	0.3	0.6	0.9	1	1
ENSG00000251665	0	0	0	0	0	0	0	0	0.2	0.2
ENSG00000251670	0	0	0	0	0	0	0	0.1	0	0
ENSG00000251675	0.6	2	0.2	2	9	5	0.2	0.3	0	2
ENSG00000251679	1	0	0	0	0	0	0	0	0	0.2
ENSG00000251680	0	0	0	0	0	0	0.1	0.1	0	0.2
ENSG00000251682	0	0	0.3	1	0	0	0	0.1	0	0.1
ENSG00000251687	0	0	0	0.6	0.1	0.2	0.4	0	0.4	0.1
ENSG00000251689	9	0	0	0	0	0	0	0	0	0.7
ENSG00000251704	0	0	0	0	0	0	0.9	0	0	0
ENSG00000251713	0	0	2	0	2	0	0	0	0	0
ENSG00000251730	0	0	0	0	0	0	0	0.8	0	0
ENSG00000251738	0	0	0	2	0.4	4	0	0	0	0.8
ENSG00000251772	0.8	0	0	0	4	0	0	0	0	0
ENSG00000251775	2	2	2	1	8	0	5	2	2	2
ENSG00000251778	0	0	0	0	0	0	0	0	1	0
ENSG00000251805	0	2	0	6	0.6	1	0	0	0.7	0.5
ENSG00000251867	0.7	2	2	2	2	17	6	4	2	2
ENSG00000251876	0	2	0	0	0	0	0	0	0	0
ENSG00000251899	0.9	0	0	0	0	0	0	0	0	0
ENSG00000251922	0	0	0	9	0	0	0	0	0	0
ENSG00000251927	0	21	2	0	0	22	0	0.8	0	0.9
ENSG00000251942	0	0	0	0	0	0	0.4	0	0	0
ENSG00000251962	0.7	0	0	0	2	0	2	0	0	0.8
ENSG00000251963	0	0	0	0	0	0	0	0	0.7	0
ENSG00000251989	0	0	0	0	0	0	2	0	0	0
ENSG00000252040	0	0	0	0	0.3	0	0	0	0	0
ENSG00000252045	0	0	0	0	0.5	0	0	0	0	0
ENSG00000252050	0	0	0	1	2	0	1	0	0	0
ENSG00000252096	0	2	0	5	3	0	0	0	0	0
ENSG00000252102	0	0	0	0	4	0	0	0.6	0	0
ENSG00000252122	0	0	0	0	0	0	0.6	0	0	0
ENSG00000252124	0	0	0	4	0	0	0	0	0	3
ENSG00000252131	0.4	0	0	0	0.3	0	0.6	0	0	0
ENSG00000252136	0	0	0	0	0	0	0	0	0	1
ENSG00000252143	0	0	0	0	0.3	0	0	0.4	0	0
ENSG00000252150	1	6	3	3	5	3	5	0.5	4	3
ENSG00000252177	0	0	0	0	1	0	3	0.7	0	3
ENSG00000252188	0	0	0	0	0.3	0	0	0	0	0.6
ENSG00000252192	0.9	2	0	1	10	1	4	2	1	7
ENSG00000252200	0	0	0	0	0	0	1	0	0	0.9
ENSG00000252218	0.9	0	3	1	2	3	1	2	0	2
ENSG00000252230	0	0	0	0	0.8	4	2	0.7	0	0.8
ENSG00000252234	1	0	0	2	8	0	3	0.5	0	2
ENSG00000252236	0	0	1	0	0	0	1	0	0	0.5
ENSG00000252274	6	2	0	11	3	2	8	4	5	1
ENSG00000252308	0	0	0	0	0.4	0	0	0	0	0.8
ENSG00000252324	0	0	0	0	0.8	0	0	0	0	0
ENSG00000252329	0.3	0	0	0	0	0	0	0	0	0
ENSG00000252349	0	0	0	0	0.8	2	0	0.6	0	0.7
ENSG00000252352	0	0	0	0	0	0	0	0	0	2
ENSG00000252404	0	0	0	0	0	0	0	0	0.5	0
ENSG00000252408	0.8	0	0	0	3	0	1	0	0	4
ENSG00000252427	0.5	0	1	0	4	0	2	0	0	2
ENSG00000252438	0	0	0	2	0	0	0	0.8	0	0
ENSG00000252455	0	0	0	0	0	0	0.9	0	0	0
ENSG00000252461	0	0	1	4	0.6	1	0.6	0.9	0	0
ENSG00000252473	0.4	0	0	0	4	0	0	2	1	5
ENSG00000252582	0.4	0	0	0	0	0	0.6	0.4	0	0
ENSG00000252584	0	0	2	0	0	0	0	0	0	0
ENSG00000252616	0.5	0	0	2	0	0	0	0	0	0
ENSG00000252629	0	0	0	4	0.4	0	0.9	0	1	0
ENSG00000252677	0.3	0	0	0	0.6	0.9	0	0.3	0	0.4
ENSG00000252690	0.5	0.8	0.6	0.4	2	0.3	1	0.6	0.2	2
ENSG00000252719	0	0	0	4	0.3	0	0	0	0	0
ENSG00000252722	0.5	0	0	0	0	1	0	0.4	0	0
ENSG00000252727	0	0	0	0	0	0	0.6	0	0	0
ENSG00000252748	0.7	0	0	0	0	0	0	0	0	0.8
ENSG00000252774	0.4	0	0	0	0	0	0	0	0	0
ENSG00000252789	0.7	0	0	0	2	0	1	0	0	0
ENSG00000252800	0	2	0	1	0	0	0	0	0	0.5
ENSG00000252811	0	0	0	0	0.4	0	0	0	0	0
ENSG00000252817	21	31	6	15	32	14	51	37	19	44
ENSG00000252824	0	0	0	0	0	0	0.9	0	0	0
ENSG00000252840	0	0	0	0	2	0	0.7	0	0	0
ENSG00000252846	0	0	0	0	0.4	0	0	0	0	0
ENSG00000252855	0	0	0	0	0	0	2	0	0	0
ENSG00000252869	0	0	0	0	0.3	0	0	0	0	0
ENSG00000252896	0.7	0	0	0	0	0	0	0	0	0
ENSG00000252901	0	0	0	0	0.3	0	0	0	0	0
ENSG00000252904	0	0	0	2	0	0	0	0	0	0
ENSG00000252923	0	0	0	0	0	0	0.4	0	0	0
ENSG00000252940	0	0	0	2	0.4	0	0	0.6	0	0
ENSG00000252949	0.7	0	2	8	5	2	4	0	0	0.8
ENSG00000252958	0	0	0	0	1	0	0	0	0	0
ENSG00000252976	0	0	0	0	0.5	0	0	0	0	0
ENSG00000252986	0	0	0	0	0.4	0	0	0	0	3
ENSG00000252992	0.4	0	0	1	1	0	0.5	0.7	0.6	0.4
ENSG00000252993	0	0	0	0	0	0	0	0	0	2
ENSG00000252997	0	0	0	0	0.4	0	0	0	0	0
ENSG00000253011	0	0	0	0	0	0	1	0	0	0.8
ENSG00000253012	1	0	0	0	0	0	0.9	0	1	0
ENSG00000253013	0	0	0	1	0.3	0	0	0	0	0
ENSG00000253037	0	0	0	0	0.8	0	0.6	0.4	0	0
ENSG00000253047	0	2	0	1	1	3	0.7	0.9	0	0
ENSG00000253060	0	0	0	0	0.3	0	0	0	0	0
ENSG00000253082	0.7	0	0	0	0	0	0	0	0	0
ENSG00000253085	0	2	1	0	0.3	0	0	0.4	0	0
ENSG00000253092	0.6	0	2	0.8	0.7	0.8	1	0	0	0.7
ENSG00000253100	0	0	0	0	0	0	0.1	0	0	0.2
ENSG00000253102	0.2	0.3	0	0	0.1	0	0.4	2	0.1	0.3
ENSG00000253105	0	0	0	0.2	0	0	0	0	0	0
ENSG00000253106	1	3	2	0.9	3	4	6	3	3	10
ENSG00000253111	0	0	0	0	0.1	0	0	0	0	0.1
ENSG00000253112	0	0	0	0.8	0.8	0	2	0.1	0.2	0.7
ENSG00000253114	0	0	0.2	0	0	0	0	0	0	0
ENSG00000253116	0.5	0	0	0	0.1	0.3	0.3	0	0	0.4
ENSG00000253121	0.7	0.3	0	0	0.6	0.5	0.2	0.2	0	0.8
ENSG00000253123	0	0	0	0	0.1	0	0.2	0.1	0	0.1
ENSG00000253125	0.1	0	0	0	0	0	0	0	0.4	0
ENSG00000253130	0.5	0	0	0	0.1	0	0.1	0	0	0.1
ENSG00000253133	0.8	0	0.6	0.3	0.5	0.6	0.4	0.1	0.3	0.5
ENSG00000253134	0	19	0	0	0	4	0	0	0	0
ENSG00000253135	0	0	0	0	0.1	0	0.3	0	0	0.3
ENSG00000253139	0	0	0	0	0	0	0.3	0	0	0
ENSG00000253140	0	34	0	0.3	0	6	0	29	0	7
ENSG00000253141	0.1	0	0	0	0	3	0.8	0.4	0	0.6
ENSG00000253142	0	0	0	0	0.1	0	0.1	0.1	0	0
ENSG00000253143	0	0	0	0	0	0	0.1	0	0	0
ENSG00000253147	0	0	0	0	0	0	0	0.6	0	0
ENSG00000253154	0	0	0	0	0	0	0.1	6	0	0.3
ENSG00000253155	0	0	0	0	0	0	0.4	0	0	0
ENSG00000253164	0	0	0	0	0	0	0.3	0	0	0
ENSG00000253166	0	0	0	0	0.4	0	0	0	0	0.8
ENSG00000253168	0.2	0	0	0.5	0.1	0	0.1	0	0	0.2
ENSG00000253171	0	0	0	0	0.1	0	0.3	0	0	0
ENSG00000253172	0	0	0	0.7	0.3	0	0.2	0.1	0	0.1
ENSG00000253174	1	0	0.5	0	2	0.3	1	1	0.5	0.6
ENSG00000253175	0	0	0.4	0	1	0	3	0.3	0	0
ENSG00000253176	0.2	0.6	0.2	0	0.5	0.2	0	0	0	0.1
ENSG00000253177	0	0	0	0	0	0	0	2	0	0
ENSG00000253180	0.7	0	0	0	2	2	3	2	0.6	5
ENSG00000253181	0	0	0	0	0.1	0	0.1	0	0	0.2
ENSG00000253182	0	0	0	0	0	0	0	0.2	0.2	0
ENSG00000253183	0.6	0.8	0.2	0.4	0.9	0.2	2	0.5	0.2	1
ENSG00000253186	0	0	0	0	0.1	0	0	0.2	0	0
ENSG00000253189	5	0	0	0	0.1	0	0	0	0	0.2
ENSG00000253190	0.3	0.2	0.1	0.4	0	0	0.6	0.1	0	0
ENSG00000253194	0.3	0	0.3	0	2	0.3	0.8	0.2	0.6	0.3
ENSG00000253196	0	0	0	0	0	0	0.1	0	0	0.1
ENSG00000253197	0.1	0	0	0	0.3	0	0.1	0.2	0	0.3
ENSG00000253200	7	4	7	1	14	4	10	9	5	10
ENSG00000253204	0	0	0	0	0	0	0	0.2	0	0
ENSG00000253205	0	0	0	0	0	0	0.1	0	0	0
ENSG00000253206	0	0	0	0.4	0.3	0	0	0.1	0.5	0.8
ENSG00000253207	0	0	0	0	0	0.9	0	0	0	0
ENSG00000253210	8	0	5	11	3	12	16	30	4	40
ENSG00000253214	0.1	2	0.1	0.3	2	9	0.8	0.1	0.3	0.2
ENSG00000253215	0.1	0	0	0	0	0	0	0	0	0
ENSG00000253217	0	0	0	0	0	0	2	4	0	0.4
ENSG00000253223	0.2	0.1	0	0.2	0	0	0.2	0	0	0
ENSG00000253225	0	0	0	0	0	0	0.5	0.3	0	0
ENSG00000253227	0.6	0	0	0	0	0	0.1	0.1	0	0
ENSG00000253233	0	0	0	0	0.2	0	0.9	0	0	0
ENSG00000253238	0	0	0	0	0	0	0.2	0	0	0
ENSG00000253252	0	0	0	0	0.1	0	0	0	0	0
ENSG00000253256	0.1	0	0	0.3	0.1	0	0	0	0	0.2
ENSG00000253258	0	0	0	0	0.1	0	0.1	0.1	0	0.1
ENSG00000253263	0	0	0.3	0.6	1	0	0.6	0.2	0.5	0.3
ENSG00000253266	0.1	0	0	0	0	0	0	0	0	0.3
ENSG00000253269	0	2	1	2	0.5	0	1	0.4	0.3	0.7
ENSG00000253270	2	0	0	0	0	0	0	0	0	0
ENSG00000253273	0	0.8	0	0.4	0.1	0	0.5	0.5	0.2	0.6
ENSG00000253281	0	0	0	0	0	0	0.1	0	0	0
ENSG00000253282	0.2	0	0	0	0.2	0	0.7	0.4	0	0.1
ENSG00000253283	0	2	0	0.3	0.1	0	0.3	0.2	0.2	0
ENSG00000253284	0.2	0.2	0	0.2	0.2	0.2	0.3	0.1	0.2	0.2
ENSG00000253286	0	0	0	0	0	0	0.1	0	0	0
ENSG00000253295	0.3	0	0	1	0.2	0	0.2	0.2	0	0
ENSG00000253307	2	1	2	7	3	0.8	6	2	3	2
ENSG00000253308	0	0	0	0	0.1	0	0.1	0	0	0.7
ENSG00000253317	0.1	0	0	0	0	0	0.3	0.1	0.3	0.1
ENSG00000253322	0	0	0	0	0	0	6	2	0	0
ENSG00000253326	2	0.4	3	4	7	2	14	4	6	7
ENSG00000253330	3	2	0.3	2	2	0.7	5	2	1	3
ENSG00000253333	1	0.6	1	0	0.1	0	0	0.8	0	0
ENSG00000253334	0.7	0.5	0.3	0.4	2	2	3	0.5	0.4	2
ENSG00000253335	0	0	0	0	0	0	0.2	0	0	0
ENSG00000253336	0.1	0	0.2	0	0.1	0	0	0.1	0	0.1
ENSG00000253342	0	0	0	0.4	0	0	0	0	0	0
ENSG00000253343	0	0	0	0	0	0	0	0.3	0	0
ENSG00000253344	0	0	0	0	0	0.2	0	0	0	0
ENSG00000253347	0.9	0	0	2	4	0.6	5	0.8	0.7	1
ENSG00000253348	0.2	0.2	0	8	0.5	0	0.5	0.1	0.2	0.3
ENSG00000253355	0.1	0	0	0	0	0.5	0.3	0	0	0
ENSG00000253356	0	0.4	0.3	0	0.1	0	0.1	0.2	0	0.1
ENSG00000253357	0	0	0	0	0	0.7	0	0	0	0
ENSG00000253358	0.2	0.6	0	0	0.1	0	0.2	0.1	0	0.3
ENSG00000253361	0	0	0	0	0	0	0.2	0	0	0
ENSG00000253362	0	0	0	0	0.1	0	1	0	0	0.2
ENSG00000253369	0	0	0	0	0	0	0.3	0	0	0
ENSG00000253372	0.2	2	0.8	2	0.1	0.9	0.5	0.1	0	0.1
ENSG00000253374	0.1	0	0.2	0	0	0	0	0	0	0
ENSG00000253376	0	0	0	0	0	0	0	1	0	0
ENSG00000253377	0	0	0.5	0	0	0	0	0	0	0
ENSG00000253379	0	0.1	0	0.1	0	0	0.1	0	0	0.1
ENSG00000253383	0	0	0	0.5	0.1	0	1	0	0	0.4
ENSG00000253384	0.3	0.4	0.1	0.3	0.5	0.4	0.6	0.1	0.5	0.6
ENSG00000253385	0.1	0.9	0.6	3	0.3	0.2	0.4	0.1	0	0.4
ENSG00000253389	0	0	0	0	0	0	0	4	0	0.1
ENSG00000253390	2	5	3	0	8	1	2	1	0.9	0.9
ENSG00000253392	0.8	0.3	0.4	0.2	2	2	0.8	0.7	1	2
ENSG00000253395	3	1	0	0.8	0	4	0.6	5	0.9	0.6
ENSG00000253398	0	0	0	0	0	0	0	0.2	0	0.4
ENSG00000253399	0.7	0.5	0	0	2	0.4	0.4	0.1	0.2	0.2
ENSG00000253404	0.9	0	0	0	0.4	0	0	0.3	0	0.7
ENSG00000253420	0	0	0	0	0	0	0	0.1	0	0
ENSG00000253424	0.3	2	0	0.9	0.7	1	2	0.3	0.3	0.7
ENSG00000253426	0.7	0	0.5	3	3	0	2	2	0.7	4
ENSG00000253427	0	0	0	0	0	0	0.2	0	0	0
ENSG00000253429	0	0	0	0	0	0	0.3	0	0	0
ENSG00000253430	0	0	0	0	0.1	0	0	0	0	0
ENSG00000253445	0	0	0	0	0	0.6	0	0.1	0	0
ENSG00000253449	0	1	0	0	0.2	0.2	0.3	0.1	0	0.2
ENSG00000253452	0	0	0	0	0.1	0.2	0	0.6	0	0
ENSG00000253456	0	0	0	0	0	0.3	0	0	0	0
ENSG00000253468	0.3	0	0	0	0	0	0	0	0	0
ENSG00000253471	0	0	0	0	0.6	0	0	0	0	0.3
ENSG00000253472	0	0	0	0	0.1	0	0	0	0	0.1
ENSG00000253474	0	0	0	0	0	0	54	3	21	0
ENSG00000253475	0	0	0	3	0.1	0	0.3	0	0.3	0.5
ENSG00000253476	4	3	2	2	10	2	9	3	2	8
ENSG00000253477	0.6	0.2	0.6	1	0.5	0.3	0.6	2	0.3	0.5
ENSG00000253483	0.8	1	0.9	0.6	6	0	1	0.8	0.5	1
ENSG00000253484	0	0	0	0	0	0	0.4	0	0	0
ENSG00000253486	0	0	0	0	0	0	0	3	0	0.1
ENSG00000253496	0	0	0.2	0	0	0	0.1	0	0	0
ENSG00000253500	0.2	0	0	0.2	0.2	0	0.3	0.1	0.1	0.1
ENSG00000253505	0.3	0.2	0.1	0.3	0.8	0.3	0.6	0.2	0.3	0.6
ENSG00000253507	0.3	0	0	12	0.3	0	0.2	0.2	0.3	0.3
ENSG00000253508	0.6	0	0	0	0.1	0	0.1	9	2	0.7
ENSG00000253509	2	0	0	0	0	0	0.3	0.4	0	0
ENSG00000253513	0	1	0	0.4	0.4	0	0.6	0.1	0	0.3
ENSG00000253515	0	0	0	0	0.5	0	0	0	0	0.5
ENSG00000253519	0.1	0.5	0	0.5	0.3	0.1	0.3	0.1	0.1	0.2
ENSG00000253520	5	0	0	0	0.1	0	0.3	19	36	3
ENSG00000253524	0	0	0	0	0	0	0	0.4	0	0
ENSG00000253528	0	0	0	0	2	1	6	0.6	0	1
ENSG00000253530	0	0	0	0	0.1	0	0.2	0	0	0
ENSG00000253532	0.1	0.4	0	0	0.1	0.3	0.4	0.1	0.2	0.3
ENSG00000253535	0	0.2	0	0.1	0.1	0	0	0	0.1	0.1
ENSG00000253536	0	0.4	0	0.3	0.1	0	0	0	0	0.1
ENSG00000253539	0.1	0.3	0	2	0.1	0.2	0	0	0	0
ENSG00000253550	0	0	0	0	0.1	0	0	0	0.2	0
ENSG00000253553	0	0	0	0	0.1	0	0.2	0	0	0.1
ENSG00000253557	0	0	0	0	0	0	0.1	0	0	0
ENSG00000253558	0.1	2	0	0.4	0.1	0	0.1	0	0	0
ENSG00000253562	0.4	0	0	0.7	0.1	0	0.5	1	0.2	0
ENSG00000253564	0	0	0	0	0	0	0.1	0	0	0
ENSG00000253567	0	0	0	0	0.2	0	0	0	0	0.1
ENSG00000253568	0	0	0	0	0	0	0.5	0	0	0
ENSG00000253571	0.1	0	0	0	0	0	0	0	0	0
ENSG00000253572	0	0	0	0	0	0	0	0.2	0	0
ENSG00000253573	0	0	0	0	0.1	0	0	0	0	0.2
ENSG00000253574	0	0.4	0	0	0	0	0	0.1	0	0
ENSG00000253576	0	0	0	0	0	0	0	0	0	4
ENSG00000253582	0.1	0.9	0	0	0.4	0.6	1	3	0	2
ENSG00000253584	0	0	0	0.1	0	0	0	0	0.1	0.3
ENSG00000253586	0	0	0	0.9	0.4	0	0	0	0	0.2
ENSG00000253596	0	0	0	0.3	0.3	0	0	0	0	0
ENSG00000253604	0	0	0	0	0.4	0	0.7	0	0.2	0.1
ENSG00000253607	0.3	0.4	0	0.5	0.1	0.3	0.1	0.1	0.2	0.3
ENSG00000253608	0	0	0	0.1	0	0	0	0	0	0
ENSG00000253614	0.1	0	0.1	0.1	0.1	0	0.1	0	0	0
ENSG00000253616	0.6	0.3	6	0.6	0	0	0.3	3	2	0.4
ENSG00000253619	0	0.9	0	0.2	0	0	0	0.3	4	1
ENSG00000253620	0	0	0	0	0	0	0	0	0.7	0
ENSG00000253623	0.1	0.3	0	0	0.5	0.6	0.6	0.1	0.1	0.1
ENSG00000253627	0	0	0	0	0.6	0	0.4	0	0	0
ENSG00000253628	0.1	0	0	0	0.1	0	0	0	0	0.1
ENSG00000253630	0	0	0.8	0.8	0.7	0	0.8	0	0	0.7
ENSG00000253632	0	0.3	0	0	0.2	0	0.4	0.4	0	0.4
ENSG00000253633	0.7	0.9	3	43	3	0	0.9	0	0	0.6
ENSG00000253634	0	0	0	0	0	0	0.1	0	0	0
ENSG00000253636	0.4	2	0.2	2	2	2	2	2	0.6	1
ENSG00000253642	0.3	0.2	0.2	0.4	0.7	0	0.6	0.2	0.1	0.2
ENSG00000253652	0	0	0	1	0.1	0	0	0.2	0	0.3
ENSG00000253653	0	0	0.5	1	0.7	0.4	0.4	0	0	0
ENSG00000253660	1	0	0	0	0.1	0	0	0	0	0
ENSG00000253666	0	0	0	0.2	0	0	0	0	0	0
ENSG00000253667	1	0.4	0.7	2	1	0.4	0.8	0.4	0.6	0.6
ENSG00000253671	0.1	0	0	0	0	0	0.3	0.1	0	0
ENSG00000253672	0	0	0	0	0	0	0.1	0	0	0.1
ENSG00000253673	0	48	0	0	0	5	0.1	0	0	0
ENSG00000253678	0	0	2	0	0	0	0.3	0.2	0	0.4
ENSG00000253683	0	0	0	0	0.4	0.8	0	0	0	1
ENSG00000253687	0	0	0	0.2	0	0	0	0	0	0
ENSG00000253688	0	0	0	0	0.1	0	0.1	0	0	0.1
ENSG00000253690	0	3	0.2	0.6	0	0.2	0	0.8	0	0
ENSG00000253693	0	0	0	0	0	2	0	0	0	0
ENSG00000253695	0	0	0.7	0	0.2	0	0.5	0.3	0	0.2
ENSG00000253698	0	0	0	0	0.1	0	9	1	0.7	0.3
ENSG00000253699	0	0	0	0	0	0	0.2	0	0	0
ENSG00000253701	0	12	132	74	0	0	0	0	0	0
ENSG00000253704	0.3	2	0.3	1	1	1	2	1	0.6	0.4
ENSG00000253706	0	0	8	0.1	0	0	0.1	0.1	0	0
ENSG00000253708	0	0	0	0	0.3	0.5	0.3	0	0.2	0.6
ENSG00000253711	0.1	0	0.2	0	0	0	0	0	0	0
ENSG00000253715	0.1	0.4	0.5	1	1	0.5	1	0.5	0.2	0.4
ENSG00000253720	0	0	0.3	2	0.6	0.3	0.6	0.5	0.2	2
ENSG00000253728	0	0	0	0	0	0	0.2	0	0	0.2
ENSG00000253730	0.5	0.4	0	0.9	0.3	0	0.3	0.2	0.2	0.2
ENSG00000253736	0.5	1	0.5	0	1	0.9	0.2	0.2	1	0
ENSG00000253737	0	0	0	0	0.2	0	0	0.1	0	0.1
ENSG00000253740	0	0	0	0	0	0	0.2	0	0	0
ENSG00000253744	0.4	0.5	1	1	1	0	0.5	0	1	0.4
ENSG00000253745	0	0	0	0	0	0	0	0.5	0	0
ENSG00000253746	0	0	0	0	0	2	0.1	0	0	0
ENSG00000253754	0.7	1	0.7	3	3	0.4	1	0.4	0.4	2
ENSG00000253760	0.1	0	0	0.4	0	0	0	0	0	0
ENSG00000253764	0	0	0	0.4	7	2	2	0.7	0	2
ENSG00000253768	0	0	0	0	0.2	1	0	0.1	0	0
ENSG00000253772	0	0	0	0	0.2	0	0.5	0.1	0	0.1
ENSG00000253774	0.1	0	0	0	0	0	0	0.1	0	0
ENSG00000253776	0	0	0	0	0	0	0.1	0	0	0
ENSG00000253777	0	0	0	0.3	0	0	0	0	0	0
ENSG00000253784	0	0	0	0	0	0	0.2	0.1	0	0
ENSG00000253785	0.9	0.3	0.2	0.2	0.5	0.2	0.3	0.1	0.2	0.9
ENSG00000253790	0	0	0.3	0	0	0	0.1	0	0	0.1
ENSG00000253792	0	49	0	0	0	8	0	0	0	0
ENSG00000253796	0.1	0	0	0	0	0	0	0	0.1	0
ENSG00000253801	0	0	0	0.5	0	0	0	0	0	0
ENSG00000253803	0	0	0	0	0	0.4	0.4	0	0	0
ENSG00000253811	0	0	0	0	0.1	0	0.3	0	0	0
ENSG00000253817	0	0	0	0	0	0	0	1	0	0
ENSG00000253821	0	0	0	0	0	0	193	177	0	0
ENSG00000253824	0	0	0	0	0	0	0.1	0.1	0	0
ENSG00000253825	0.3	0.5	0	0	2	0	0	0	0	0.3
ENSG00000253829	1	0.6	0	3	5	2	5	1	0	3
ENSG00000253832	0	0	0	0	0.1	0	0	0	0	0.1
ENSG00000253836	0	0	0	0	0	0	0.1	0.1	0.3	0.1
ENSG00000253837	2	0.1	0	0.1	0.2	0.3	0.1	0.3	0.4	0.1
ENSG00000253839	0	0	0.3	0	0	0	0.1	0	0	0.1
ENSG00000253840	0	0	0	0	0.1	0	0.3	0	0	0.5
ENSG00000253842	0	0	0	0	0.1	0	0.1	0	0	0.1
ENSG00000253843	0	0	0	0	0	0	0.1	0	0	0
ENSG00000253844	0.1	0	0	0	0	0	0	0.1	0.1	0.3
ENSG00000253848	0.4	0	0.9	0	0.5	0	0.2	1	0	0.1
ENSG00000253852	0	0	0	0	0	0	0.1	0	0	0
ENSG00000253853	0	0	0	5	0.1	0	0	6	5	4
ENSG00000253854	3	10	3	5	19	9	9	8	5	8
